Duty Period #,Flights
11685,"['NA1485', 'NA1877', 'NA1227', 'NA2089', 'NA1344', 'NA1855']"
11686,"['NA3596', 'NA1825', 'NA1014', 'NA1911', 'NA1365']"
11687,"['NA2993', 'NA1877', 'NA1440', 'NA2328', 'NA3048', 'NA2532']"
11688,"['NA1877', 'NA1014', 'NA1705', 'NA1365']"
11689,"['NA3021', 'NA2218', 'NA1572', 'NA1940']"
11690,"['NA1485', 'NA2033', 'NA1440', 'NA1754']"
11691,"['NA3021', 'NA1825', 'NA1035', 'NA1911', 'NA1344', 'NA2532']"
11692,"['NA2993', 'NA2033', 'NA1440', 'NA2089', 'NA1193', 'NA2659']"
11693,"['NA1139', 'NA2033', 'NA1014']"
11694,"['NA1248', 'NA2423', 'NA2937', 'NA1705', 'NA1365']"
11695,"['NA1733', 'NA1248', 'NA1911']"
11696,"['NA1139', 'NA2033', 'NA1440', 'NA2089', 'NA1193', 'NA2061']"
11697,"['NA3197', 'NA2218', 'NA1572', 'NA2532']"
11698,"['NA1139', 'NA2218', 'NA1572']"
11699,"['NA2967', 'NA2423', 'NA3137']"
11700,"['NA3596', 'NA1877', 'NA1398', 'NA2239', 'NA1516']"
11701,"['NA1976', 'NA1100', 'NA2263', 'NA1638', 'NA2061']"
11702,"['NA3493', 'NA2328', 'NA3048', 'NA2532']"
11703,"['NA2993', 'NA2771', 'NA3611', 'NA2061']"
11704,"['NA3596', 'NA1825', 'NA1150', 'NA2089', 'NA1193']"
11705,"['NA2176', 'NA1452', 'NA2004', 'NA1398', 'NA2863']"
11706,"['NA3671', 'NA2263', 'NA1604', 'NA1911', 'NA1193', 'NA2061']"
11707,"['NA3528', 'NA1877', 'NA1344', 'NA2532']"
11708,"['NA2967', 'NA2263', 'NA1540', 'NA2659']"
11709,"['NA3021', 'NA1825', 'NA1150']"
11710,"['NA3596', 'NA1877', 'NA1150', 'NA2595']"
11711,"['NA3528', 'NA2423', 'NA2937', 'NA1911']"
11712,"['NA3528', 'NA2128', 'NA1572', 'NA1855']"
11713,"['NA2993', 'NA2771', 'NA3566', 'NA1911', 'NA1365']"
11714,"['NA3021', 'NA1877', 'NA1014', 'NA1911', 'NA1344', 'NA2595']"
11715,"['NA3021', 'NA2452', 'NA3137', 'NA3316']"
11716,"['NA3671', 'NA1825', 'NA1193']"
11717,"['NA3021', 'NA1825', 'NA1150', 'NA1754']"
11718,"['NA3528', 'NA1674', 'NA1344', 'NA2595']"
11719,"['NA2381', 'NA2937', 'NA2595']"
11720,"['NA1733', 'NA1078', 'NA2004', 'NA1398', 'NA2595']"
11721,"['NA1733', 'NA1100', 'NA2423', 'NA2937', 'NA2836']"
11722,"['NA2967', 'NA1705', 'NA1365', 'NA2595']"
11723,"['NA1139', 'NA1825', 'NA1227', 'NA2239']"
11724,"['NA3021', 'NA1825', 'NA1014', 'NA2302']"
11725,"['NA2967', 'NA2771', 'NA3566', 'NA2863']"
11726,"['NA1100', 'NA2423', 'NA2937', 'NA1911', 'NA1344', 'NA1940']"
11727,"['NA3021', 'NA2143', 'NA1572', 'NA1754']"
11728,"['NA1139', 'NA1825', 'NA1014', 'NA2730']"
11729,"['NA2993', 'NA1825', 'NA1344', 'NA2659']"
11730,"['NA2967', 'NA1877', 'NA1303', 'NA2239']"
11731,"['NA2176', 'NA1452', 'NA2328', 'NA3048', 'NA2659']"
11732,"['NA1139', 'NA1825', 'NA1227', 'NA1911', 'NA1344', 'NA2595']"
11733,"['NA1139', 'NA1825', 'NA1014', 'NA1705', 'NA1365', 'NA2659']"
11734,"['NA3671', 'NA2816', 'NA3652', 'NA2595']"
11735,"['NA1150', 'NA1911', 'NA1344', 'NA1855']"
11736,"['NA2967', 'NA2452', 'NA2937', 'NA1911', 'NA1365']"
11737,"['NA3671', 'NA2263', 'NA1638', 'NA1911', 'NA1193', 'NA2659']"
11738,"['NA3596', 'NA2218', 'NA1572', 'NA2595']"
11739,"['NA3596', 'NA1825', 'NA1035', 'NA2361', 'NA3117']"
11740,"['NA1877', 'NA1227', 'NA1911', 'NA1344', 'NA1855']"
11741,"['NA3596', 'NA2033', 'NA1193', 'NA2595']"
11742,"['NA1733', 'NA1248', 'NA2004', 'NA1303']"
11743,"['NA1825', 'NA1227', 'NA1911', 'NA1193', 'NA2595']"
11744,"['NA3021', 'NA2452', 'NA3048', 'NA1754']"
11745,"['NA1976', 'NA1078', 'NA1911', 'NA1344', 'NA2836']"
11746,"['NA3021', 'NA2771', 'NA3566', 'NA2836']"
11747,"['NA2906', 'NA3734', 'NA2089', 'NA1344', 'NA2836']"
11748,"['NA1139', 'NA1877', 'NA1014', 'NA2328', 'NA3117']"
11749,"['NA1139', 'NA1877', 'NA1150', 'NA1911', 'NA1365', 'NA2659']"
11750,"['NA2328', 'NA3048', 'NA1754']"
11751,"['NA1139', 'NA2381', 'NA2937', 'NA1911', 'NA1344', 'NA2061']"
11752,"['NA1733', 'NA1078', 'NA2218', 'NA1572', 'NA1855']"
11753,"['NA1733', 'NA1285', 'NA2143', 'NA1572', 'NA2836']"
11754,"['NA2967', 'NA1877', 'NA1227', 'NA2328']"
11755,"['NA1976', 'NA1150', 'NA1911', 'NA1193', 'NA2595']"
11756,"['NA2143', 'NA1572', 'NA1855']"
11757,"['NA3596', 'NA1877', 'NA1014', 'NA2089', 'NA1344', 'NA2532']"
11758,"['NA1485', 'NA1877', 'NA1035', 'NA2361']"
11759,"['NA3596', 'NA2033', 'NA1014', 'NA2089', 'NA1344', 'NA1855']"
11760,"['NA3596', 'NA2263', 'NA1604', 'NA1855']"
11761,"['NA1976', 'NA1100', 'NA2423', 'NA3048', 'NA2836']"
11762,"['NA1485', 'NA1825', 'NA1227', 'NA2089', 'NA1344']"
11763,"['NA3528', 'NA2561', 'NA3358', 'NA3048', 'NA2532']"
11764,"['NA1485', 'NA1877', 'NA1150', 'NA2532']"
11765,"['NA2176', 'NA1572', 'NA2659']"
11766,"['NA1248', 'NA2218', 'NA1572']"
11767,"['NA3021', 'NA1825', 'NA1035', 'NA2863']"
11768,"['NA1485', 'NA2033', 'NA1035', 'NA1855']"
11769,"['NA1100', 'NA2263', 'NA1638', 'NA1797']"
11770,"['NA1877', 'NA1035', 'NA1911', 'NA1365']"
11771,"['NA2967', 'NA2033', 'NA1014', 'NA1911', 'NA1344', 'NA2595']"
11772,"['NA2967', 'NA2771', 'NA3566', 'NA2361']"
11773,"['NA1139', 'NA1877', 'NA1227', 'NA2328', 'NA3048', 'NA2836']"
11774,"['NA3528', 'NA2033', 'NA1227', 'NA1911', 'NA1365', 'NA2595']"
11775,"['NA3671', 'NA1674', 'NA1303', 'NA2239']"
11776,"['NA3671', 'NA1877', 'NA1440', 'NA2089', 'NA1193']"
11777,"['NA3528', 'NA2033', 'NA1440', 'NA1911', 'NA1365', 'NA2659']"
11778,"['NA1911', 'NA1193']"
11779,"['NA3528', 'NA1825', 'NA1365', 'NA2595']"
11780,"['NA3021', 'NA1825', 'NA1398', 'NA2595']"
11781,"['NA2967', 'NA2218', 'NA1572', 'NA2532']"
11782,"['NA1485', 'NA2004', 'NA1365', 'NA2595']"
11783,"['NA2967', 'NA2033', 'NA1150', 'NA2361']"
11784,"['NA2967', 'NA2381', 'NA2937', 'NA2730']"
11785,"['NA3296', 'NA2751']"
11786,"['NA2993', 'NA2033', 'NA1440', 'NA2239', 'NA1516']"
11787,"['NA2967', 'NA2263', 'NA1540', 'NA2061']"
11788,"['NA2967', 'NA2033', 'NA1440', 'NA2361', 'NA3117']"
11789,"['NA2967', 'NA2033', 'NA1227', 'NA2328', 'NA3048', 'NA1940']"
11790,"['NA2263', 'NA1604', 'NA1911', 'NA1193', 'NA2659']"
11791,"['NA3596', 'NA2004', 'NA1344', 'NA2061']"
11792,"['NA3021', 'NA2771', 'NA3611', 'NA2751']"
11793,"['NA1877', 'NA1035', 'NA1911', 'NA1344']"
11794,"['NA3671', 'NA2263', 'NA1572', 'NA2061']"
11795,"['NA2967', 'NA2176', 'NA1604', 'NA2328', 'NA3048', 'NA1940']"
11796,"['NA3671', 'NA2906', 'NA3734', 'NA1911', 'NA1193']"
11797,"['NA1976', 'NA1248', 'NA2128', 'NA1572', 'NA2659']"
11798,"['NA1733', 'NA1248', 'NA2143', 'NA1572', 'NA2730']"
11799,"['NA1285', 'NA2423', 'NA2937', 'NA1911', 'NA1193', 'NA2061']"
11800,"['NA1877', 'NA1227', 'NA2328', 'NA3048', 'NA2061']"
11801,"['NA1976', 'NA1100', 'NA2423', 'NA3137', 'NA3316']"
11802,"['NA1139', 'NA1877', 'NA1150', 'NA2595']"
11803,"['NA1139', 'NA1825', 'NA1014', 'NA2328', 'NA3048', 'NA2730']"
11804,"['NA2328', 'NA3048', 'NA2595']"
11805,"['NA3596', 'NA1877', 'NA1035', 'NA1911', 'NA1193', 'NA2595']"
11806,"['NA1139', 'NA1825', 'NA1150', 'NA1855']"
11807,"['NA3596', 'NA2033', 'NA1035', 'NA1911', 'NA1344', 'NA2659']"
11808,"['NA2967', 'NA2452', 'NA3081']"
11809,"['NA2993', 'NA2033', 'NA1303', 'NA2239']"
11810,"['NA3528', 'NA2515']"
11811,"['NA1303', 'NA1797']"
11812,"['NA3021', 'NA2263', 'NA1638', 'NA1705', 'NA1365', 'NA2595']"
11813,"['NA1976', 'NA1100', 'NA2263']"
11814,"['NA1139', 'NA1825', 'NA1014', 'NA2328', 'NA3048', 'NA2659']"
11815,"['NA2967', 'NA2561', 'NA3358', 'NA3048', 'NA2730']"
11816,"['NA1139', 'NA1825', 'NA1150', 'NA1940']"
11817,"['NA3596', 'NA2423', 'NA2937', 'NA1911', 'NA1193', 'NA2595']"
11818,"['NA2816', 'NA3566']"
11819,"['NA1674', 'NA1398', 'NA2595']"
11820,"['NA3416', 'NA3081', 'NA3256']"
11821,"['NA3528', 'NA2561', 'NA3358', 'NA3117']"
11822,"['NA3021', 'NA2816', 'NA3652', 'NA1940']"
11823,"['NA3021', 'NA1877', 'NA1014', 'NA2328', 'NA3117']"
11824,"['NA3528', 'NA2033', 'NA1150', 'NA2089', 'NA1365', 'NA2595']"
11825,"['NA3021', 'NA1825', 'NA1227', 'NA2659']"
11826,"['NA2967', 'NA1825', 'NA1035', 'NA2751']"
11827,"['NA3528', 'NA2033', 'NA1440', 'NA1705', 'NA1365', 'NA2659']"
11828,"['NA2176', 'NA1452', 'NA2089', 'NA1193', 'NA2659']"
11829,"['NA3596', 'NA2033', 'NA1227', 'NA1911', 'NA1365', 'NA2595']"
11830,"['NA1452', 'NA2004', 'NA1398', 'NA1855']"
11831,"['NA3596', 'NA2263', 'NA1572', 'NA2239']"
11832,"['NA3528', 'NA2004', 'NA1398', 'NA1855']"
11833,"['NA1139', 'NA2033', 'NA1150', 'NA2863']"
11834,"['NA2004', 'NA1344', 'NA1940']"
11835,"['NA1733', 'NA1193', 'NA2061']"
11836,"['NA3021', 'NA2771', 'NA3566', 'NA1911', 'NA1344', 'NA2595']"
11837,"['NA3671', 'NA2033', 'NA1014', 'NA1705', 'NA1365', 'NA2659']"
11838,"['NA1100', 'NA2218', 'NA1572', 'NA2659']"
11839,"['NA3671', 'NA2033', 'NA1035', 'NA1911', 'NA1344', 'NA2836']"
11840,"['NA3596', 'NA2033', 'NA1014', 'NA1705', 'NA1365', 'NA2659']"
11841,"['NA3021', 'NA1877', 'NA1035', 'NA1911']"
11842,"['NA3671', 'NA2906', 'NA3734', 'NA2089', 'NA1344', 'NA2659']"
11843,"['NA2967', 'NA2033', 'NA1035', 'NA1911', 'NA1344', 'NA2659']"
11844,"['NA1227', 'NA2061']"
11845,"['NA1733', 'NA1014', 'NA2089', 'NA1193', 'NA2595']"
11846,"['NA3528', 'NA2906', 'NA3734', 'NA2089', 'NA1344', 'NA2532']"
11847,"['NA3671', 'NA1825', 'NA1365', 'NA2659']"
11848,"['NA1139', 'NA2452', 'NA2937', 'NA1940']"
11849,"['NA2033', 'NA1227', 'NA2328', 'NA3172']"
11850,"['NA2993', 'NA2381', 'NA2937', 'NA1911', 'NA1344', 'NA2532']"
11851,"['NA2993', 'NA2816', 'NA3611', 'NA2239']"
11852,"['NA1139', 'NA2128', 'NA1572', 'NA2863']"
11853,"['NA3021', 'NA1825', 'NA1014', 'NA1705', 'NA1365', 'NA2595']"
11854,"['NA3596', 'NA1825', 'NA1150']"
11855,"['NA3596', 'NA2033', 'NA1398', 'NA2239']"
11856,"['NA2263', 'NA1604', 'NA1911', 'NA1193', 'NA2595']"
11857,"['NA3671', 'NA2033', 'NA1150', 'NA1911', 'NA1344', 'NA2659']"
11858,"['NA3671', 'NA1877', 'NA1035', 'NA1911', 'NA1344', 'NA2061']"
11859,"['NA1139', 'NA2381', 'NA2937', 'NA1911', 'NA1344', 'NA2532']"
11860,"['NA1825', 'NA1014', 'NA2328', 'NA3048', 'NA1940']"
11861,"['NA1976', 'NA1100', 'NA2143', 'NA1572', 'NA2836']"
11862,"['NA1733', 'NA1285', 'NA1674', 'NA1344', 'NA1855']"
11863,"['NA2993', 'NA2816', 'NA3652', 'NA2061']"
11864,"['NA1485', 'NA2143']"
11865,"['NA2967', 'NA2263', 'NA1638', 'NA1911', 'NA1344', 'NA1855']"
11866,"['NA1485', 'NA1877', 'NA1014', 'NA2751']"
11867,"['NA3528', 'NA1877', 'NA1150', 'NA1855']"
11868,"['NA1485', 'NA2381', 'NA2937', 'NA1911', 'NA1344', 'NA2595']"
11869,"['NA2033', 'NA1014', 'NA1911', 'NA1365', 'NA2595']"
11870,"['NA2993', 'NA1877', 'NA1227', 'NA2089', 'NA1365', 'NA2659']"
11871,"['NA1976', 'NA1100', 'NA2423', 'NA2937', 'NA1911']"
11872,"['NA1285', 'NA2128', 'NA1572', 'NA2061']"
11873,"['NA1452', 'NA2218', 'NA1572', 'NA1855']"
11874,"['NA3671', 'NA2004', 'NA1398', 'NA2532']"
11875,"['NA1139', 'NA1877', 'NA1035', 'NA2361']"
11876,"['NA1733', 'NA1078', 'NA2143', 'NA1572', 'NA1855']"
11877,"['NA3528', 'NA2263', 'NA1540', 'NA1940']"
11878,"['NA1976', 'NA1440', 'NA1940']"
11879,"['NA1733', 'NA1100', 'NA2263', 'NA1604', 'NA2239', 'NA1516']"
11880,"['NA3596', 'NA1825', 'NA1227', 'NA2239', 'NA1516']"
11881,"['NA1139', 'NA2033', 'NA1440', 'NA2361']"
11882,"['NA3230', 'NA2089', 'NA1365', 'NA2659']"
11883,"['NA3596', 'NA2771', 'NA3652', 'NA2836']"
11884,"['NA2625', 'NA3493', 'NA1705', 'NA1365', 'NA2659']"
11885,"['NA1139', 'NA1825', 'NA1303', 'NA2239', 'NA1516']"
11886,"['NA3021', 'NA1825', 'NA1014', 'NA2328', 'NA3172', 'NA3316']"
11887,"['NA1976', 'NA1440']"
11888,"['NA2937', 'NA2361']"
11889,"['NA1485', 'NA2263', 'NA1604', 'NA1754']"
11890,"['NA2967', 'NA2176', 'NA1452', 'NA2089', 'NA1344', 'NA2595']"
11891,"['NA2993', 'NA1825', 'NA1014', 'NA2836']"
11892,"['NA2967', 'NA2381', 'NA3081', 'NA3256']"
11893,"['NA1976', 'NA1248', 'NA2143', 'NA1572', 'NA2239', 'NA1516']"
11894,"['NA2993', 'NA2033', 'NA1150', 'NA2089', 'NA1344', 'NA2595']"
11895,"['NA2993', 'NA2906', 'NA3734', 'NA1911', 'NA1344', 'NA2061']"
11896,"['NA2993', 'NA2033', 'NA1014', 'NA1754']"
11897,"['NA1485', 'NA1877', 'NA1227', 'NA2089']"
11898,"['NA3021', 'NA1825', 'NA1150', 'NA1797']"
11899,"['NA2625', 'NA3493', 'NA2328', 'NA3048', 'NA2595']"
11900,"['NA3671', 'NA2381', 'NA3172']"
11901,"['NA1485', 'NA1674', 'NA1344', 'NA1855']"
11902,"['NA2993', 'NA1825', 'NA1014', 'NA2532']"
11903,"['NA1485', 'NA2423', 'NA3172']"
11904,"['NA2967', 'NA2033', 'NA1227', 'NA2328', 'NA3048', 'NA2751']"
11905,"['NA1976', 'NA1227', 'NA2089', 'NA1193', 'NA2659']"
11906,"['NA1100', 'NA1674', 'NA1303', 'NA2730']"
11907,"['NA1733', 'NA1440', 'NA2328', 'NA3048', 'NA2595']"
11908,"['NA3528', 'NA1877', 'NA1227', 'NA2328', 'NA3172', 'NA3316']"
11909,"['NA2967', 'NA1754']"
11910,"['NA1100', 'NA1674', 'NA1303', 'NA2836']"
11911,"['NA1976', 'NA1078', 'NA2328', 'NA3048']"
11912,"['NA1139', 'NA2771', 'NA3611', 'NA2863']"
11913,"['NA1976', 'NA1285', 'NA2423', 'NA3137', 'NA3296', 'NA2532']"
11914,"['NA3021', 'NA1825', 'NA1035', 'NA1705', 'NA1365', 'NA2659']"
11915,"['NA1976', 'NA1078', 'NA1855']"
11916,"['NA3671', 'NA2328', 'NA3048', 'NA2836']"
11917,"['NA3021', 'NA1877', 'NA1035', 'NA1911', 'NA1365', 'NA2595']"
11918,"['NA1485', 'NA2033', 'NA1303', 'NA1797']"
11919,"['NA1733', 'NA1078', 'NA2089', 'NA1193', 'NA2061']"
11920,"['NA3230', 'NA2423', 'NA3048', 'NA2061']"
11921,"['NA3528', 'NA1877', 'NA1440', 'NA2328', 'NA3048', 'NA2730']"
11922,"['NA1976', 'NA1303', 'NA2595']"
11923,"['NA1733', 'NA1285', 'NA2836']"
11924,"['NA3528', 'NA2263', 'NA1604', 'NA2089', 'NA1344', 'NA2595']"
11925,"['NA3528', 'NA2263', 'NA1540', 'NA2239', 'NA1516']"
11926,"['NA1976', 'NA1150', 'NA2361']"
11927,"['NA2967', 'NA2771', 'NA3652', 'NA2836']"
11928,"['NA1078', 'NA1911', 'NA1193', 'NA2061']"
11929,"['NA3021', 'NA2423', 'NA2937', 'NA2730']"
11930,"['NA1485', 'NA2561', 'NA3358', 'NA3048', 'NA2730']"
11931,"['NA1485', 'NA2816', 'NA3566', 'NA2061']"
11932,"['NA3528', 'NA2381', 'NA2937', 'NA1911', 'NA1344', 'NA2532']"
11933,"['NA1139', 'NA1825', 'NA1227', 'NA1911', 'NA1344']"
11934,"['NA3021', 'NA2771', 'NA3566', 'NA2659']"
11935,"['NA2967', 'NA2033', 'NA1440', 'NA2302', 'NA1516']"
11936,"['NA2937', 'NA1754']"
11937,"['NA3671', 'NA2033', 'NA1440', 'NA2361']"
11938,"['NA3596', 'NA2033', 'NA1227', 'NA2836']"
11939,"['NA1248', 'NA2423', 'NA2937', 'NA1911', 'NA1365']"
11940,"['NA2993', 'NA2423', 'NA3048', 'NA2751']"
11941,"['NA2993', 'NA1877', 'NA1150', 'NA1911']"
11942,"['NA3671', 'NA2906', 'NA3734', 'NA1940']"
11943,"['NA3021', 'NA2452']"
11944,"['NA3528', 'NA2452', 'NA3081', 'NA3256']"
11945,"['NA1485', 'NA1674', 'NA1303', 'NA2730']"
11946,"['NA1485', 'NA2033', 'NA1014', 'NA1911', 'NA1365', 'NA2595']"
11947,"['NA2263', 'NA1604', 'NA2328', 'NA3048', 'NA1940']"
11948,"['NA3528', 'NA2263', 'NA1572', 'NA2595']"
11949,"['NA1976', 'NA1440', 'NA2089', 'NA1193']"
11950,"['NA1139', 'NA2263', 'NA1638', 'NA1911', 'NA1193', 'NA2061']"
11951,"['NA2993', 'NA2452', 'NA2937', 'NA2751']"
11952,"['NA1733', 'NA1100', 'NA2263', 'NA1540', 'NA2239']"
11953,"['NA1485', 'NA1877', 'NA1227', 'NA2328', 'NA3048', 'NA2061']"
11954,"['NA3596', 'NA2423', 'NA2937', 'NA2751']"
11955,"['NA3528', 'NA2906', 'NA3734', 'NA1855']"
11956,"['NA1485', 'NA1877', 'NA1014', 'NA1705', 'NA1365', 'NA2595']"
11957,"['NA1248', 'NA2423', 'NA3137']"
11958,"['NA3596', 'NA1825', 'NA1014', 'NA1797']"
11959,"['NA2967', 'NA2218', 'NA1572', 'NA2595']"
11960,"['NA1825', 'NA1227', 'NA2328', 'NA3048', 'NA2659']"
11961,"['NA1100', 'NA2004', 'NA1303', 'NA2595']"
11962,"['NA3671', 'NA2263', 'NA1572', 'NA1754']"
11963,"['NA1485', 'NA1877', 'NA1150', 'NA2730']"
11964,"['NA3021', 'NA1825', 'NA1150', 'NA2089', 'NA1344', 'NA2836']"
11965,"['NA3021', 'NA1911', 'NA1193', 'NA2595']"
11966,"['NA1139', 'NA2561', 'NA3296', 'NA2061']"
11967,"['NA1976', 'NA1078', 'NA2143', 'NA1572', 'NA1940']"
11968,"['NA1976', 'NA1150', 'NA2089', 'NA1344', 'NA2836']"
11969,"['NA2033', 'NA1150', 'NA2089', 'NA1344', 'NA1940']"
11970,"['NA3021', 'NA2381', 'NA3048', 'NA1940']"
11971,"['NA1485', 'NA2771', 'NA3566', 'NA1911', 'NA1344', 'NA2595']"
11972,"['NA2176', 'NA1452', 'NA2004', 'NA1344']"
11973,"['NA2423', 'NA3137', 'NA3296', 'NA2659']"
11974,"['NA1976', 'NA1078', 'NA2361', 'NA3117']"
11975,"['NA1733', 'NA1100', 'NA2423', 'NA2937', 'NA1911', 'NA1344']"
11976,"['NA3230', 'NA2004', 'NA1398', 'NA2836']"
11977,"['NA1733', 'NA1285', 'NA2218']"
11978,"['NA1976', 'NA1078', 'NA2143', 'NA1572', 'NA2751']"
11979,"['NA2993', 'NA1877', 'NA1014', 'NA1911', 'NA1344', 'NA2836']"
11980,"['NA1733', 'NA1100', 'NA2263', 'NA1604', 'NA2361', 'NA3117']"
11981,"['NA2967', 'NA1877', 'NA1193']"
11982,"['NA2033', 'NA1150', 'NA2089', 'NA1344']"
11983,"['NA2033', 'NA1227', 'NA1705']"
11984,"['NA3021', 'NA2004', 'NA1303', 'NA2730']"
11985,"['NA1485', 'NA1825', 'NA1227', 'NA1705']"
11986,"['NA1139', 'NA1877', 'NA1440', 'NA2089', 'NA1344', 'NA2532']"
11987,"['NA1733', 'NA1150', 'NA2089', 'NA1344', 'NA2595']"
11988,"['NA3021', 'NA1825', 'NA1344', 'NA2836']"
11989,"['NA2625', 'NA3493', 'NA1911', 'NA1344', 'NA2532']"
11990,"['NA3528', 'NA1825', 'NA1150', 'NA2089', 'NA1193', 'NA2061']"
11991,"['NA2176', 'NA1452', 'NA2218', 'NA1572', 'NA2751']"
11992,"['NA3230', 'NA2004', 'NA1344', 'NA2595']"
11993,"['NA1485', 'NA2089', 'NA1365', 'NA2659']"
11994,"['NA3021', 'NA2004', 'NA1398', 'NA2239', 'NA1516']"
11995,"['NA3671', 'NA1877', 'NA1150', 'NA2089', 'NA1365', 'NA2595']"
11996,"['NA1139', 'NA1825', 'NA1227', 'NA2089', 'NA1365', 'NA2595']"
11997,"['NA2993', 'NA2423', 'NA2937', 'NA2595']"
11998,"['NA1139', 'NA2004', 'NA1398', 'NA1940']"
11999,"['NA3528', 'NA2423', 'NA3137', 'NA3296', 'NA2061']"
12000,"['NA1733', 'NA1248', 'NA1705']"
12001,"['NA2561', 'NA3296', 'NA2061']"
12002,"['NA1285', 'NA2128', 'NA1572', 'NA2239', 'NA1516']"
12003,"['NA1139', 'NA1674', 'NA1303', 'NA2836']"
12004,"['NA2967', 'NA1674', 'NA1398', 'NA2061']"
12005,"['NA1139', 'NA2033', 'NA1227', 'NA2836']"
12006,"['NA2967', 'NA1825', 'NA1227', 'NA2089', 'NA1344', 'NA1940']"
12007,"['NA2967', 'NA2452', 'NA3137', 'NA3316']"
12008,"['NA1485', 'NA1877', 'NA1014', 'NA1911', 'NA1193', 'NA2595']"
12009,"['NA2263', 'NA1604', 'NA2730']"
12010,"['NA3596', 'NA2089', 'NA1344', 'NA2061']"
12011,"['NA1139', 'NA2033', 'NA1227', 'NA2595']"
12012,"['NA3230', 'NA2423', 'NA2937', 'NA1911']"
12013,"['NA1485', 'NA1825', 'NA1227', 'NA1705', 'NA1365']"
12014,"['NA1485', 'NA2033', 'NA1227', 'NA1911', 'NA1344', 'NA1940']"
12015,"['NA1733', 'NA1100', 'NA2263', 'NA1604', 'NA2515']"
12016,"['NA2033', 'NA1227', 'NA2089', 'NA1365']"
12017,"['NA3230', 'NA2423', 'NA2937', 'NA1705', 'NA1365', 'NA2595']"
12018,"['NA3021', 'NA1877', 'NA1365', 'NA2659']"
12019,"['NA3596', 'NA2033', 'NA1014', 'NA1911', 'NA1344']"
12020,"['NA3528', 'NA2816', 'NA3611', 'NA2595']"
12021,"['NA1976', 'NA1078', 'NA2143', 'NA1572', 'NA2532']"
12022,"['NA2263', 'NA1604', 'NA1855']"
12023,"['NA3596', 'NA2033', 'NA1150', 'NA1911', 'NA1365']"
12024,"['NA1976', 'NA1248', 'NA2004', 'NA1398', 'NA2730']"
12025,"['NA3376', 'NA2937', 'NA1705', 'NA1365', 'NA2595']"
12026,"['NA3596', 'NA1877', 'NA1227', 'NA1911', 'NA1193', 'NA2595']"
12027,"['NA2967', 'NA2263', 'NA1604', 'NA2089', 'NA1193', 'NA2659']"
12028,"['NA2967', 'NA1877', 'NA1365', 'NA2595']"
12029,"['NA2967', 'NA2452', 'NA3081', 'NA3256']"
12030,"['NA1485', 'NA1877', 'NA1150', 'NA1911', 'NA1344', 'NA2532']"
12031,"['NA3021', 'NA2033', 'NA1227', 'NA1911', 'NA1193', 'NA2061']"
12032,"['NA3528', 'NA1674']"
12033,"['NA2967', 'NA1877', 'NA1440', 'NA2532']"
12034,"['NA3021', 'NA2381', 'NA3137', 'NA3296']"
12035,"['NA1485', 'NA2004', 'NA1398', 'NA2239']"
12036,"['NA1485', 'NA2906', 'NA3734', 'NA2089', 'NA1344', 'NA2836']"
12037,"['NA1485', 'NA1674', 'NA1398', 'NA1705', 'NA1365']"
12038,"['NA2033', 'NA1150', 'NA1911', 'NA1193']"
12039,"['NA1485', 'NA2033', 'NA1398', 'NA2836']"
12040,"['NA3021', 'NA2033', 'NA1014', 'NA2089', 'NA1344', 'NA2836']"
12041,"['NA1014', 'NA2730']"
12042,"['NA2967', 'NA2176', 'NA1604', 'NA2328', 'NA3048', 'NA2730']"
12043,"['NA3596', 'NA1825', 'NA1150', 'NA1911', 'NA1365']"
12044,"['NA2967', 'NA2176', 'NA1604', 'NA2302', 'NA1516']"
12045,"['NA2967', 'NA2263', 'NA1604', 'NA2328', 'NA3048', 'NA2730']"
12046,"['NA1976', 'NA1248', 'NA2423', 'NA3081', 'NA3316']"
12047,"['NA1485', 'NA1877', 'NA1014', 'NA2089', 'NA1344', 'NA2659']"
12048,"['NA1139', 'NA1877', 'NA1035', 'NA2061']"
12049,"['NA3596', 'NA2423', 'NA2937', 'NA1911', 'NA1344', 'NA1855']"
12050,"['NA2993', 'NA2381', 'NA2937', 'NA1705']"
12051,"['NA1285', 'NA2423', 'NA2937', 'NA1911', 'NA1193', 'NA2595']"
12052,"['NA1139', 'NA2263', 'NA1540', 'NA2361']"
12053,"['NA3528', 'NA1877', 'NA1014']"
12054,"['NA2967', 'NA1877', 'NA1398', 'NA1754']"
12055,"['NA3596', 'NA2328', 'NA3048', 'NA2836']"
12056,"['NA1976', 'NA1078', 'NA1911', 'NA1193', 'NA2061']"
12057,"['NA1139', 'NA1825', 'NA1303', 'NA2730']"
12058,"['NA2967', 'NA2033', 'NA1440', 'NA2328', 'NA3048', 'NA2751']"
12059,"['NA1976', 'NA1150', 'NA1911', 'NA1365', 'NA2595']"
12060,"['NA3671', 'NA2452', 'NA3048', 'NA1855']"
12061,"['NA1877', 'NA1150', 'NA1911', 'NA1193']"
12062,"['NA3021', 'NA1825', 'NA1227', 'NA1855']"
12063,"['NA1638', 'NA2239']"
12064,"['NA2967', 'NA2033', 'NA1014', 'NA2089', 'NA1344']"
12065,"['NA3230', 'NA1911', 'NA1344', 'NA2061']"
12066,"['NA3596', 'NA2033', 'NA1440', 'NA2328', 'NA3117']"
